StreetAddress,City,ZipCode,CountryFull
"Ufnau Strasse 49",Heimertingen,87751,Germany
"Friedrichstrasse 96","Düsseldorf Friedrichstadt",40217,Germany
"Landhausstraße 78",Fürstenwalde,15501,Germany
"An der Schillingbrucke 81",Lauchheim,73466,Germany
"Mühlenstrasse 51",Regensburg,93009,Germany
"Luebeckertordamm 82",Georgensgmünd,91166,Germany
"Knesebeckstraße 87",Altenberg,01771,Germany
"Meinekestraße 14",Eydelstedt,49406,Germany
"Meininger Strasse 1",Eppelborn,66567,Germany
"Prenzlauer Allee 91",Leipzig,04111,Germany
"Schillerstrasse 90",Großaitingen,86843,Germany
"Albrechtstrasse 14",Neusäß,86345,Germany
"Feldstrasse 88","Burg Stargard",17092,Germany
"Lietzensee-Ufer 98",Hoyerswerda,02967,Germany
"Kastanienallee 61",Bargstedt,21698,Germany
"Fontenay 93",Münchberg,95205,Germany
"Landsberger Allee 37",München,80068,Germany
"Kirchenallee 69",Runding,93486,Germany
"Hardenbergstraße 72",Schellweiler,66869,Germany
"Bissingzeile 12",Stinstedt,21772,Germany
"Hoheluftchaussee 90",Wangen,88239,Germany
"Hedemannstasse 92","Lörrach Tüllingen",79539,Germany
"Waßmannsdorfer Chaussee 66","Berlin Zehlendorf",14167,Germany
"Rankestraße 48",Ernsgaden,85119,Germany
"An der Schillingbrucke 94","Aalen Waldhausen",73432,Germany
"An Der Urania 87",Lägerdorf,25564,Germany
"Inge Beisheim Platz 29","Wendisch Evern",21403,Germany
"Stresemannstr. 38",Wallerfangen,66794,Germany
"Brandenburgische Strasse 14",Ramsen,67305,Germany
"Hoheluftchaussee 44",Zwenkau,04442,Germany
"Michaelkirchstr. 87",Gerdau,29581,Germany
"Kurfuerstendamm 66",München,80032,Germany
"Neuer Jungfernstieg 79",Elsendorf,84094,Germany
"Hochstrasse 44",List,25989,Germany
"Brandenburgische Str 49",Adenbach,67742,Germany
"Leipziger Straße 92",Negenborn,37643,Germany
"Oldesloer Strasse 93",Schömberg,75328,Germany
"Meininger Strasse 16",Herren-Sulzbach,67742,Germany
"Luetzowplatz 60",Hupperath,54518,Germany
"Spresstrasse 24","Bremerhaven Lehe",27578,Germany
"Schoenebergerstrasse 26",Schönberg,94509,Germany
"Invalidenstrasse 70",Lindenberg,88153,Germany
"Genterstrasse 66",Kiel,24122,Germany
"Brandenburgische Str. 78",Eningen,72800,Germany
"Eschenweg 89",Jena,07704,Germany
"Messedamm 23",Halle,06110,Germany
"Konstanzer Strasse 60",Groß-Umstadt,64823,Germany
"Schillerstrasse 43",Landsberg,86887,Germany
"Prager Str 76",Wielenbach,82407,Germany
"Brandenburgische Strasse 7",Immesheim,67308,Germany
"Inge Beisheim Platz 73",Barmstedt,25355,Germany
"Hochstrasse 23",Langballig,24976,Germany
"Eichendorffstr. 3","Friedrichshafen Raderach",88047,Germany
"Flughafenstrasse 70",Krummennaab,92703,Germany
"Mollstrasse 94",Hünstetten,65510,Germany
"Kirchenallee 88",Deggendorf,94469,Germany
"Lietzenburger Straße 45",Wieren,29568,Germany
"Feldstrasse 95",Atzendorf,39443,Germany
"Borstelmannsweg 39",Staffelstein,96231,Germany
"Schoenebergerstrasse 70",Schwarzenberg,08332,Germany
"Knesebeckstrasse 37",Reiferscheid,57632,Germany
"Leipziger Straße 5",Heyen,37619,Germany
"Sömmeringstr. 56",Pfinztal,76327,Germany
"An der Schillingbrucke 69",Asselfingen,89176,Germany
"Rhinstrasse 22",München,80707,Germany
"Invalidenstrasse 98","Neustadt an der Weinstraße Speyerdorf",67435,Germany
"Schoenebergerstrasse 40",Ellefeld,08236,Germany
"Kantstraße 75",Plauen,08502,Germany
"Amsinckstrasse 56",Rückersdorf,90604,Germany
"Schönhauser Allee 31",Utzenfeld,79694,Germany
"Budapester Straße 27",Bischoffen,35649,Germany
"Jenaer Strasse 26",Essen,45277,Germany
"Heinrich Heine Platz 34",Löbau,02702,Germany
"Brandenburgische Str 48",Raumbach,55592,Germany
"Hoheluftchaussee 86",Nerchau,04684,Germany
"Billwerder Neuer Deich 93",Randersacker,97235,Germany
"Güntzelstrasse 12",Mehring,54346,Germany
"Augsburger Strasse 11",Kirchhundem,57399,Germany
"Inge Beisheim Platz 50",Südergellersen,21394,Germany
"Messedamm 47",Dresden,01102,Germany
"Gotzkowskystrasse 53",Beilstein,71717,Germany
"Brandenburgische Straße 65","Berlin Hohenschönhausen",13053,Germany
"Stuttgarter Platz 62",Emsdetten,48282,Germany
"Lietzensee-Ufer 56",Senftenberg,01956,Germany
"Gotthardstrasse 36",Chemnitz,09010,Germany
"Konstanzer Strasse 11",Glashütten,61479,Germany
"Michaelkirchstr. 56",Nienstädt,31688,Germany
"Landsberger Allee 80",München,80638,Germany
"Gotthardstrasse 90",Chemnitz,09002,Germany
"Hans-Grade-Allee 2",Geschendorf,23815,Germany
"Rohrdamm 2","Schloß Holte-Stukenbrock",33758,Germany
"Mellingburgredder 62",Treuchtlingen,91752,Germany
"Charlottenstrasse 80",Cottbus,03054,Germany
"Rosenstrasse 31",München,81375,Germany
"Leipziger Straße 8",Hehlen,37619,Germany
"Sonnenallee 12",Augsburg,86033,Germany
"Albrechtstrasse 11",Kissing,86426,Germany
"Am Borsigturm 56",Krefeld,47807,Germany
"Kurfuerstendamm 85",Gräfelfing,82160,Germany
"Hallesches Ufer 86",Weiskirchen,66709,Germany
"Kantstraße 98",Limbach-Oberfrohna,09207,Germany
"Alt Reinickendorf 96",Schwenningen,72477,Germany
"Leipziger Straße 98",Fuldatal,34233,Germany
"Scharnweberstrasse 94",Oftersheim,68723,Germany
"Feldstrasse 58",Altenbrak,38889,Germany
"Los-Angeles-Platz 49",Braunschweig,38102,Germany
"Mollstrasse 65","Mainz Mainz",55131,Germany
"Rudower Chaussee 28",Hallstadt,96103,Germany
"Mollstrasse 4",Hofheim,97457,Germany
"Budapester Strasse 93",Barenburg,27245,Germany
"Kieler Strasse 84",Aufkirchen,82282,Germany
"Michaelkirchstr. 61",Liebenau,31618,Germany
"Am Borsigturm 13","Dormagen Delhoven",41540,Germany
"Heinrich Heine Platz 78",Zittau,02755,Germany
"Alter Wall 24",Güntersleben,97261,Germany
"Langenhorner Chaussee 93",Furth,93431,Germany
"An Der Urania 11",Ahrenstedt,24787,Germany
"Storkower Strasse 17","Neuwied Neuwied",56564,Germany
"Brandenburgische Straße 86","Berlin Mariendorf",12105,Germany
"Gubener Str. 39","Bad Tölz",83631,Germany
"Potsdamer Platz 13",Wasserburg,83507,Germany
"Borstelmannsweg 5",Coburg,96422,Germany
"Unter den Linden 32",Schwerin,19063,Germany
"Lützowplatz 25","Kell am See",54427,Germany
"Hans-Grade-Allee 80",Eggebek,24852,Germany
"Kurfürstendamm 98",Buchholz,18059,Germany
"An Der Urania 54",Itzehoe,25509,Germany
"Schönhauser Allee 3",Breitnau,79874,Germany
"Knesebeckstraße 99",Selfkant,52538,Germany
"Rosenstrasse 83",München,81610,Germany
"Reeperbahn 57",Preetz,24207,Germany
"Pohlstrasse 96",Kissenbrück,38324,Germany
"Bissingzeile 22",Stinstedt,21772,Germany
"Nuernbergerstrasse 48",Friedeburg,26446,Germany
"Schönhauser Allee 85","Villingen-Schwenningen Schwenningen",78056,Germany
"Luebeckertordamm 85",Hersbruck,91217,Germany
"Eschenweg 96",Alfeld,91236,Germany
"Park Str. 17","Düsseldorf Lohausen",40489,Germany
"Alt Reinickendorf 18",Sonthofen,87519,Germany
"Schönhauser Allee 22",Teningen,79331,Germany
"Hoheluftchaussee 37",Pretzsch,06906,Germany
"Budapester Straße 18",Ohlweiler,55469,Germany
"Grosse Praesidenten Str. 38","Biebesheim am Rhein",64584,Germany
"Spresstrasse 94","Bielefeld Babenhausen",33739,Germany
"Ufnau Strasse 16",Sontheim,87776,Germany
"Kantstrasse 94",Nürnberg,90243,Germany
"Chausseestr. 57",Aumühle,21521,Germany
"Brandenburgische Strasse 74",Völkersweiler,76857,Germany
"Kieler Strasse 35",Trostberg,83302,Germany
"Alter Wall 20",Riedenheim,97283,Germany
"Am Borsigturm 64","Neuss Augustinusviertel",41464,Germany
"Amsinckstrasse 65",Stolpen,01831,Germany
"Albrechtstrasse 28",Ingolstadt,85009,Germany
"Buelowstrasse 64",Berzhahn,56459,Germany
"Konstanzer Strasse 60",Eppertshausen,64859,Germany
"Gubener Str. 63",Rosenheim,83012,Germany
"Ellmenreichstrasse 21",Heinersreuth,95500,Germany
"Neuer Jungfernstieg 17",Geisenhausen,84141,Germany
"Neuer Jungfernstieg 94",Vilsbiburg,84133,Germany
"Sömmeringstr. 37",Remchingen,75196,Germany
"Brandenburgische Str 9",Utzenhain,56291,Germany
"Kantstrasse 32",Nürnberg,90339,Germany
"Landsberger Allee 16",München,80452,Germany
"Neuer Jungfernstieg 65",Eggenfelden,84301,Germany
"Genterstrasse 48","Bad Schwartau",23611,Germany
"Meinekestraße 27",Hardegsen,37181,Germany
"Rhinstrasse 39",München,81214,Germany
"Luckenwalder Strasse 69",Stöckse,31638,Germany
"Waßmannsdorfer Chaussee 44","Berlin Wilmersdorf",14197,Germany
"Meinekestraße 77",Seulingen,37136,Germany
"Hollander Strasse 64",Vorderweidenthal,76889,Germany
"Koepenicker Str. 90",Reitzenhain,56357,Germany
"Schönhauser Allee 98",Schluchsee,79859,Germany
"Brandenburgische Strasse 16",Lingenfeld,67360,Germany
"Hollander Strasse 80",Fronhausen,35112,Germany
"Frankfurter Allee 47","Karlsruhe Nordweststadt",76131,Germany
"Schönhauser Allee 25","Villingen-Schwenningen Villingen",78048,Germany
"Rathausstrasse 80",Fürth,90730,Germany
"Rathausstrasse 52",Nürnberg,90019,Germany
"Hedemannstasse 40",Hoßkirch,88374,Germany
"Buelowstrasse 9",Müschenbach,57629,Germany
"Chausseestr. 38",Wedel,22872,Germany
"Albrechtstrasse 35",Kempten,87413,Germany
"Ellmenreichstrasse 24",Gremsdorf,91350,Germany
"Prenzlauer Allee 82",Leipzig,04291,Germany
"Koepenicker Str. 11",Niederbachheim,56357,Germany
"An Der Urania 23",Frestedt,25727,Germany
"Rudower Chaussee 98",Ansbach,91505,Germany
"Flotowstr. 83","Bad Dürrenberg",06227,Germany
"Michaelkirchstr. 98",Altenmedingen,29575,Germany
"Hardenbergstraße 76",Frohnhofen,66903,Germany
"Charlottenstrasse 66",Dresden,01224,Germany
"Fasanenstrasse 47","Hamburg Osdorf",22587,Germany
"Hermannstrasse 70",Rauenberg,69231,Germany
"Jenaer Strasse 47",Duisburg,47139,Germany
"Kurfuerstendamm 49","Ulm Weststadt",89081,Germany
"Rankestraße 72",Weichering,86706,Germany
"Jenaer Strasse 5",Krailling,82152,Germany
"Leopoldstraße 26","Berlin Frohnau",13467,Germany
"An der Schillingbrucke 99",Geislingen,73312,Germany
"Kurfürstenstraße 99",Heubach,73540,Germany
"Rudolstaedter Strasse 39",Obernburg,63777,Germany
"An der Schillingbrucke 81",Unterroth,89299,Germany
"Kastanienallee 72",Lunden,25772,Germany
"Unter den Linden 21",Magdeburg,39047,Germany
"Mühlenstrasse 45",Bamberg,96005,Germany
"Rhinstrasse 92",München,80703,Germany
"Budapester Strasse 42",Trappenkamp,24604,Germany
"Invalidenstrasse 80","Neustadt an der Weinstraße Haardt",67433,Germany
"Knesebeckstraße 27",Nideggen,52385,Germany
"Unter den Linden 83",Magdeburg,39053,Germany
"Alt-Moabit 46",Brandenburg,14747,Germany
"Los-Angeles-Platz 51","Hamburg Wilstorf",21073,Germany
"Paul-Nevermann-Platz 99",Schweinfurt,97404,Germany
"Rohrdamm 11","Bad Salzuflen Schötmar",32105,Germany
"Rhinstrasse 72",München,80797,Germany
"Schönwalder Allee 11",Rendsburg,24758,Germany
"Leipziger Straße 85","Bad Emstal",34308,Germany
"Ufnau Strasse 38",Lauben,87493,Germany
"Jenaer Strasse 24",Duisburg,47249,Germany
"Konstanzer Strasse 23","Bad Nauheim",61231,Germany
"Knesebeckstrasse 92",Hasselbach,57635,Germany
"Stuttgarter Platz 51",Winden,56379,Germany
"Luebeckertordamm 71",Allersberg,90581,Germany
"Hoheluftchaussee 81",Rötha,04570,Germany
"Los-Angeles-Platz 37","Hamburg Tonndorf",22047,Germany
"Michaelkirchstr. 14",Sachsenhagen,31553,Germany
"Stresemannstr. 11","St Wendel",66597,Germany
"Anhalter Strasse 49",Landstuhl,66849,Germany
"Bissingzeile 77",Armstorf,21769,Germany
"Neuer Jungfernstieg 91",Schönau,84337,Germany
"Augsburger Straße 43",Ruppichteroth,53809,Germany
"Straße der Pariser Kommune 1",Dortmund,44139,Germany
"Alt Reinickendorf 19",Immenstadt,87502,Germany
"Hardenbergstraße 10",Schmitshausen,66484,Germany
"Park Str. 53","Düsseldorf Wittlaer",40489,Germany
"Lietzensee-Ufer 98",Meißen,01651,Germany
"Kastanienallee 34",Dörpen,26892,Germany
"Grosse Praesidenten Str. 91",Reichartshausen,74934,Germany
"Alt-Moabit 46",Brandenburg,14747,Germany
"Los-Angeles-Platz 99",Schenefeld,22860,Germany
"Hoheluftchaussee 88",Dahlen,04772,Germany
"Ufnau Strasse 53",Marktoberdorf,87610,Germany
"Ansbacher Strasse 91",Lötzbeuren,56843,Germany
"Augsburger Straße 66","Lüdenscheid Rathmecke",58513,Germany
"Alsterkrugchaussee 47",Großhabersdorf,90613,Germany
"Ellmenreichstrasse 94",Kulmbach,95305,Germany
"Alter Wall 85",Karlstadt,97747,Germany
"Augsburger Straße 79",Herne,44627,Germany
"Lietzenburger Straße 29",Dedelstorf,29386,Germany
"Hollander Strasse 7",Schiesheim,65623,Germany
"Alt-Moabit 64",Luckenwalde,14937,Germany
"Inge Beisheim Platz 90",Barendorf,21397,Germany
"Leipziger Straße 99",Niedenstein,34305,Germany
"Mellingburgredder 46",Weißenburg,91781,Germany
"Augsburger Straße 87","Lüdenscheid Piepersloh",58515,Germany
"Jahnstrasse 16",Velden,84149,Germany
"Eichendorffstr. 59",Tuningen,78609,Germany
"Alsterkrugchaussee 33",Leinburg,91225,Germany
"Kirchenallee 55",Viechtach,94231,Germany
"Heinrich Heine Platz 63",Blankenhain,99443,Germany
"Kurfürstendamm 84",Baumgarten,18246,Germany
"Hallesches Ufer 36",Unterensingen,72669,Germany
"Gotzkowskystraße 33",Delbrück,33129,Germany
"Charlottenstrasse 46",Dresden,01324,Germany
"Rudower Strasse 14",Manderscheid,54531,Germany
"Kantstraße 33",Freiberg,09581,Germany
"Fischerinsel 90","Viersen Bockert",41747,Germany
"Ruschestrasse 45",Haldensleben,39333,Germany
"Brandenburgische Str. 25",Trochtelfingen,72818,Germany
"Rudower Strasse 66",Manderscheid,54649,Germany
"Brandenburgische Strasse 57",Insheim,76865,Germany
"Grosse Praesidenten Str. 76",Lohnsfeld,67727,Germany
"Landhausstraße 7",Biesenthal,16359,Germany
"Alt Reinickendorf 46",Krumbach,86370,Germany
"Frankfurter Allee 90","Karlsruhe Beiertheim-Bulach",76185,Germany
"Los-Angeles-Platz 19",Norderstedt,22841,Germany
"Invalidenstrasse 28",Großsteinhausen,66484,Germany
"Messedamm 62",Dresden,01141,Germany
"Unter den Linden 38",Schwerin,19002,Germany
"Prenzlauer Allee 12",Leipzig,04100,Germany
"Knesebeckstrasse 43",Niederhofen,56316,Germany
"Heiligengeistbrücke 7",Marktbergel,91613,Germany
"Luckenwalder Strasse 53",Auhagen,31553,Germany
"Genslerstraße 1","Berlin Wilmersdorf",10713,Germany
"Kantstrasse 2",Nürnberg,90475,Germany
"Budapester Strasse 93",Hepstedt,27412,Germany
"Chausseestr. 30",Reinbek,21455,Germany
"Rhinstrasse 26",München,80939,Germany
"Leipziger Straße 19",Wangelnstedt,37627,Germany
"Prenzlauer Allee 73",Leipzig,04134,Germany
"Flughafenstrasse 92",Vohenstrauß,92642,Germany
"Ufnau Strasse 65",Biessenhofen,87640,Germany
"Knesebeckstrasse 98",Döttesfeld,56305,Germany
"Frankfurter Allee 51","Karlsruhe Innenstadt",76131,Germany
"Fontenay 52",Münchberg,95203,Germany
"Nuernbergerstrasse 89",Plön,24301,Germany
"Rhinstrasse 61",München,80717,Germany
"Luebeckertordamm 60",Simmelsdorf,91245,Germany
"Fugger Strasse 58","Koblenz Stadtmitte",56075,Germany
"Flotowstr. 6",Thalheim,09377,Germany
"Luckenwalder Strasse 74",Burgwedel,30938,Germany
"Budapester Strasse 48",Bordesholm,24577,Germany
"Borstelmannsweg 88",Coburg,96413,Germany
"Motzstr. 52",Winterburg,55595,Germany
"Eschenweg 99",Pößneck,07371,Germany
"Augsburger Straße 52",Morsbach,51597,Germany
"Joachimstaler Str. 15",Gödenroth,56290,Germany
"Augsburger Straße 61","Lüdenscheid Freisenberg",58513,Germany
"Amsinckstrasse 60",Schönborn,56370,Germany
"Karl-Liebknecht-Strasse 54",Schwaförden,27252,Germany
"Schönwalder Allee 25",Wangels,23762,Germany
"Knesebeckstrasse 19",Berzhausen,57632,Germany
"Fasanenstrasse 87","Hamburg Niendorf",22457,Germany
"Rohrdamm 95",Everode,31085,Germany
"Holstenwall 28",Rottleberode,06548,Germany
"Prager Str 80",Eichenau,82217,Germany
"Schaarsteinweg 79",Schorndorf,93489,Germany
"Budapester Strasse 80",Neumünster,24518,Germany
"Luckenwalder Strasse 79",Sehnde,31311,Germany
"Alter Wall 95",Giebelstadt,97232,Germany
"Unter den Linden 26",Schwerin,19027,Germany
"Gubener Str. 44",Rosenheim,83005,Germany
"Mühlenstrasse 63",Würzburg,97001,Germany
"Alt Reinickendorf 2",Hindelang,87539,Germany
"Neue Roßstr. 70",Trierweiler,54311,Germany
"Leipziger Straße 5",Northeim,37154,Germany
"Mollstrasse 77",Ginsheim-Gustavsburg,65462,Germany
"Sonnenallee 26","Freiburg Stadt",79115,Germany
"Albrechtstrasse 31",Friedberg,86303,Germany
"Meininger Strasse 69",Kempfeld,55758,Germany
"Karl-Liebknecht-Strasse 59",Harpstedt,27243,Germany
"Kantstrasse 14",Nürnberg,90271,Germany
"Marseiller Strasse 95",Höchstädt,95186,Germany
"Leopoldstraße 43","Berlin Hermsdorf",13467,Germany
"Kastanienallee 80",Kotzenbüll,25832,Germany
"Rathausstrasse 58",Nürnberg,90020,Germany
"Ufnau Strasse 16",Fellheim,87748,Germany
"Lützowplatz 16",Gusterath,54317,Germany
"Rankestraße 49",Gerolsbach,85302,Germany
"Kurfuerstendamm 99",Garching,85739,Germany
"Augsburger Strasse 33",Dümpelfeld,53520,Germany
"Meinekestraße 25",Jühnde,37127,Germany
"Borstelmannsweg 21",Coburg,96412,Germany
"Bayreuther Strasse 66","Reutlingen Burgholz",72766,Germany
"Anhalter Strasse 81",Mackenbach,67686,Germany
"Potsdamer Platz 31",Lindau,88101,Germany
"Park Str. 97","Düsseldorf Mörsenbroich",40239,Germany
"Alt-Moabit 34",Bergisdorf,06712,Germany
"Rohrdamm 22",Häuslingen,27336,Germany
"Rathausstrasse 95",Fürth,90713,Germany
"Chausseestr. 78",Quedlinburg,06473,Germany
"Mollstrasse 89",Wackernheim,55263,Germany
"Lützowplatz 78",Salmtal,54528,Germany
"Hochstrasse 67",Tarp,24961,Germany
"Budapester Straße 6",Niederkumbd,55469,Germany
"Schaarsteinweg 58",Schwandorf,92401,Germany
"Leopoldstraße 78",Siegen,57072,Germany
"Schillerstrasse 52",Allershausen,85391,Germany
"Buelowstrasse 31",Westerburg,56457,Germany
"Inge Beisheim Platz 86",Elmshorn,25315,Germany
"Hedemannstasse 90",Ostrach,88356,Germany
"Meinekestraße 25",Seulingen,37136,Germany
"Paderborner Strasse 4",Türkheim,86838,Germany
"Lützowplatz 48",Taben-Rodt,54441,Germany
"Rudower Strasse 9","Auw an der Kyll",54664,Germany
"Motzstr. 16",Wallhausen,74599,Germany
"Billwerder Neuer Deich 34",Rehau,95101,Germany
"Luebecker Strasse 67",Breitengüßbach,96149,Germany
"Charlottenstrasse 92",Cottbus,03004,Germany
"Waldowstr. 22",Renchen,77871,Germany
"Hermannstrasse 2",Heßheim,67258,Germany
"Alt Reinickendorf 4",Ziemetshausen,86471,Germany
"Hallesches Ufer 97",Aidlingen,71134,Germany
"Karl-Liebknecht-Strasse 86",Henstedt-Ulzburg,24549,Germany
"Hallesches Ufer 99",Perl,66703,Germany
"Leopoldstraße 92","Berlin Charlottenburg",10719,Germany
"Eschenweg 99",Apolda,99502,Germany
"Langenhorner Chaussee 14",Berchtesgaden,83461,Germany
"Schönhauser Allee 31",March,79232,Germany
"Ollenhauer Str. 48","Stuttgart Süd",70184,Germany
"Messedamm 45",Dresden,01127,Germany
"Knesebeckstraße 86",Blankenheim,53945,Germany
"Lützowplatz 56",Salmtal,54528,Germany
"Luckenwalder Strasse 64",Hildesheim,31134,Germany
"Reeperbahn 10",Grimmen,18502,Germany
"Fischerinsel 35",Nettetal,41334,Germany
"Kastanienallee 35",Südbrookmerland,26624,Germany
"Lange Strasse 60",München,81910,Germany
"Landsberger Allee 50",München,80525,Germany
"Kurfürstenstraße 59","Waiblingen Beinstein",71334,Germany
"Schillerstrasse 10",Kaufering,86913,Germany
"Motzstr. 88",Grolsheim,55459,Germany
"Augsburger Strasse 68",Neunkirchen,91231,Germany
"Stresemannstr. 4",Namborn,66637,Germany
"Rohrdamm 52",Betheln,31032,Germany
"Budapester Strasse 89",Neumünster,24507,Germany
"Augsburger Straße 27","Lüdenscheid Piepersloh",58515,Germany
"Knesebeckstrasse 25",Berzhausen,57632,Germany
"Park Str. 62","Solingen Höhscheid",42699,Germany
"Waldowstr. 31",Kreßberg,74594,Germany
"Feldstrasse 33",Förderstedt,39440,Germany
"Ruschestrasse 60",Haldensleben,39333,Germany
"Prenzlauer Allee 74",Leipzig,04159,Germany
"Meininger Strasse 26",Großrosseln,66352,Germany
"Heiligengeistbrücke 77",Uffenheim,97210,Germany
"Bayreuther Strasse 71","Reutlingen Innenstadt",72762,Germany
"Heinrich Heine Platz 30","Bad Langensalza",99941,Germany
"Ansbacher Strasse 95",Raversbeuren,56850,Germany
"Gotzkowskystraße 83",Bocholt,46399,Germany
"Rudower Chaussee 6","Bad Kissingen",97670,Germany
"Rankestraße 62",Berg,83362,Germany
"Alsterkrugchaussee 20",Schwanstetten,90596,Germany
"Rohrdamm 7",Munster,29633,Germany
"Inge Beisheim Platz 9",Grünendeich,21720,Germany
"An Der Urania 8",Norstedt,25884,Germany
"Sömmeringstr. 65",Vöhringen,89269,Germany
"Leipziger Straße 78",Kirchbrak,37619,Germany
"Rudower Chaussee 74",Gladbeck,45964,Germany
"Hermannstrasse 41",Altrip,67122,Germany
"Prager Str 29",Freising,85318,Germany
"Brandenburgische Straße 59","Berlin Mariendorf",12103,Germany
"Luckenwalder Strasse 79",Lohheide,29303,Germany
"Büsingstrasse 66",Feldkirchen-Westerham,83618,Germany
"Schaarsteinweg 81",Perkam,94368,Germany
"Hedemannstasse 54",Herbertingen,88518,Germany
"Konstanzer Strasse 10",Ortenburg,94493,Germany
"Potsdamer Platz 33",Lindau,88107,Germany
"Landsberger Allee 28",München,80454,Germany
"Sonnenallee 30",Augsburg,86002,Germany
"Gotthardstrasse 38",Chemnitz,09111,Germany
"Rudolstaedter Strasse 88",Alzenau,63749,Germany
"Genterstrasse 33",Kiel,24095,Germany
"Holstenwall 40",Oranienbaum,06782,Germany
"Eichendorffstr. 78","Friedrichshafen Schnetzenhausen",88045,Germany
"Kurfuerstendamm 41",Germering,82103,Germany
"Kurfürstendamm 12",Rostock,18057,Germany
"Oldesloer Strasse 56",Suhl,98501,Germany
"Gotthardstrasse 83",Gera,07503,Germany
"Joachimstaler Str. 8",Wahlbach,55494,Germany
"Fasanenstrasse 82","Hamburg Rotherbaum",20144,Germany
"Alt Reinickendorf 77",Görisried,87657,Germany
"Kantstrasse 68",Obermichelbach,90587,Germany
"Reeperbahn 28",Wildenfels,08133,Germany
"Jenaer Strasse 82",Duisburg,47239,Germany
"Scharnweberstrasse 23","Heidelberg Bergheim",69115,Germany
"Brandenburgische Str. 65",Erlenbach,63906,Germany
"Oldesloer Strasse 28","Bad Klosterlausnitz",07637,Germany
"Waßmannsdorfer Chaussee 29",Strausberg,15331,Germany
"Frankfurter Allee 74","Karlsruhe Innenstadt-West",76131,Germany
"Messedamm 81",Dresden,01174,Germany
"Gruenauer Strasse 40",Heidenau,01804,Germany
"Konstanzer Strasse 5",Ortenburg,94496,Germany
"Kantstraße 85",Gornau,09405,Germany
"Wallstrasse 61",Gering,56751,Germany
"Luebeckertordamm 47",Diespeck,91456,Germany
"Schaarsteinweg 68",Cham,93404,Germany
"Sonnenallee 75",Augsburg,86157,Germany
"Alt Reinickendorf 95",Obergünzburg,87630,Germany
"Paul-Nevermann-Platz 72",Schweinfurt,97424,Germany
"Lietzenburger Strasse 62",Mechernich,53894,Germany
"Potsdamer Platz 64",Adelschlag,85111,Germany
"Ellmenreichstrasse 37",Ebermannstadt,91317,Germany
"Amsinckstrasse 93",Altdöbern,03227,Germany
"Unter den Linden 76",Magdeburg,39016,Germany
"Alsterkrugchaussee 13",Westheim,91747,Germany
"Prager Str 36",Freising,85314,Germany
"Paul-Nevermann-Platz 38","Bad Neustadt",97607,Germany
"Stresemannstr. 33",Wallerfangen,66794,Germany
"Pappelallee 21","Bad Liebenstein",36445,Germany
"Bleibtreustraße 79",Furtwangen,78120,Germany
"Brandenburgische Str 23",Abtweiler,55568,Germany
"Lietzenburger Straße 65",Römstedt,29591,Germany
"Hermannstrasse 13",Speyer,67346,Germany
"Rankestraße 4",Inning,82266,Germany
"Alt Reinickendorf 36",Deisenhausen,86489,Germany
"Alt-Moabit 97",Neuruppin,16802,Germany
"Waldowstr. 37",Weyarn,83629,Germany
"Oldesloer Strasse 22",Arnsgereuth,07318,Germany
"Esplanade 33",Volkach,97326,Germany
"Konstanzer Strasse 21",Hirzenhain,63697,Germany
"Mollstrasse 1",Brensbach,64395,Germany
"Augsburger Strasse 55",Hövels,57539,Germany
"Gotzkowskystraße 36",Herborn,55758,Germany
"Fontenay 37",Marktredwitz,95603,Germany
"Ellmenreichstrasse 48",Trebgast,95367,Germany
"Rosenstrasse 40",München,81456,Germany
"Alter Wall 80",Kürnach,97273,Germany
"Knesebeckstrasse 89",Urbach,56317,Germany
"Hans-Grade-Allee 52",Kropp,24845,Germany
"Paul-Nevermann-Platz 5","Bad Königshofen",97631,Germany
"Neue Roßstr. 7","Trier Trier-West-Pallien",54293,Germany
"Frankfurter Allee 3","Karlsruhe Mühlburg",76187,Germany
"Ansbacher Strasse 78",Pünderich,56862,Germany
"Rankestraße 66",Neuburg,86623,Germany
"Am Borsigturm 24","Neuss Vogelsang",41462,Germany
"Ellmenreichstrasse 36",Creußen,95471,Germany
"Luetzowplatz 50",Gillenfeld,54558,Germany
"Knesebeckstraße 44",Stolberg,06545,Germany
"Borstelmannsweg 68",Coburg,96410,Germany
"Messedamm 90",Dresden,01074,Germany
"Los-Angeles-Platz 95","Hamburg Steinwerder",21107,Germany
"Straße der Pariser Kommune 9",Dortmund,44143,Germany
"Am Borsigturm 94","Neuss Furth-Nord",41462,Germany
"Messedamm 10",Dresden,01004,Germany
"Büsingstrasse 38",Vaterstetten,85587,Germany
"Rudower Strasse 87",Kesfeld,54619,Germany
"Eschenweg 77",Ballstädt,99869,Germany
"Motzstr. 3",Münster-Sarmsheim,55424,Germany
"Hedemannstasse 50",Eisenbach,79871,Germany
"Gruenauer Strasse 94",Geesthacht,21497,Germany
"Leopoldstraße 64","Berlin Charlottenburg",14052,Germany
"Brandenburgische Strasse 84",Impflingen,76831,Germany
"Genterstrasse 25",Kiel,24018,Germany
"Sömmeringstr. 84","Pforzheim Wilferdinger Höhe",75179,Germany
"Ellmenreichstrasse 10",Kirchehrenbach,91356,Germany
"Budapester Straße 7",Berghausen,56368,Germany
